PlInf_Ht,PlInf_Wt,PlInf_DftYr,PlInf_DftRd,PlInf_Ovrl,PlInf_Debut,PlInf_Age,PlInf_Seasons,PlInf_NHLid,PrimStat_GP,PrimStat_G,PrimStat_A,PrimStat_A1,PrimStat_PTS,PrimStat_Rnk,PrimStat_Gap,PrimStat_PTS/GP,PrimStat_PAX,PrimStat_GC,PrimStat_+/-,PrimStat_E+/-,PrimStat_PIM,PrimStat_Shifts,PrimStat_TOI,PrimStat_TOI.1,PrimStat_TOI.2,PrimStat_TOI.3,PrimStat_TOI/GP,PrimStat_TOI%,PrimStat_IPP%,IndStat_iCF,IndStat_iCF.1,IndStat_iCF.2,IndStat_iFF,IndStat_iFF.1,IndStat_iSF,IndStat_iSCF,IndStat_iHDCF,IndStat_iRush,IndStat_iReb,IndStat_iDS,IndStat_ixG,IndStat_sDist,IndStat_Pass,IndStat_TOff,IndStat_TOff/60,IndStat_OZS,IndStat_NZS,IndStat_DZS,IndStat_ZS%,IndStat_iHF,IndStat_iHF.1,IndStat_iHA,IndStat_iHDf,IndStat_iMiss,IndStat_iGVA,IndStat_iTKA,IndStat_iBLK,IndStat_BLK%,FaceStat_iFOW,FaceStat_iFOL,FaceStat_FO%,FaceStat_dzFOW,FaceStat_dzFOL,FaceStat_nzFOW,FaceStat_nzFOL,FaceStat_ozFOW,FaceStat_ozFOL,FaceStat_FOW.Up,FaceStat_FOL.Up,FaceStat_FOW.Down,FaceStat_FOL.Down,FaceStat_FOW.Close,FaceStat_FOL.Close,IndGoalStat_Hat,IndGoalStat_OTG,IndGoalStat_1G,IndGoalStat_GWG,IndGoalStat_ENG,IndGoalStat_PSG,IndGoalStat_PSA,IndGoalStat_G.Bkhd,IndGoalStat_G.Dflct,IndGoalStat_G.Slap,IndGoalStat_G.Snap,IndGoalStat_G.Tip,IndGoalStat_G.Wrap,IndGoalStat_G.Wrst,IndGoalStat_CBar_,IndGoalStat_Post,IndGoalStat_Over,IndGoalStat_Wide,IndGoalStat_S.Bkhd,IndGoalStat_S.Dflct,IndGoalStat_S.Slap,IndGoalStat_S.Snap,IndGoalStat_S.Tip,IndGoalStat_S.Wrap,IndGoalStat_S.Wrst,PenStat_iPenT,PenStat_iPenD,PenStat_iPENT,PenStat_iPENT2,PenStat_iPENT5,PenStat_iPEND,PenStat_iPEND2,PenStat_iPEND5,PenStat_iPenDf,PenStat_NPD,PenStat_Min,PenStat_Maj,PenStat_Match,PenStat_Misc,PenStat_Game,OITStat_CF,OITStat_CA,OITStat_FF,OITStat_FA,OITStat_SF,OITStat_SA,OITStat_xGF,OITStat_xGA,OITStat_GF,OITStat_GA,OITStat_SH%,OITStat_SV%,OITStat_PDO,OITStat_CF.1,OITStat_CA.1,OITStat_FF.1,OITStat_FA.1,OITStat_SF.1,OITStat_SA.1,OITStat_GF.1,OITStat_GA.1,OITStat_SCF,OITStat_SCA,OITStat_HDCF,OITStat_HDCA,OITStat_HDGF,OITStat_HDGA,OITStat_PENT,OITStat_PEND,CatAll_OPS,CatAll_DPS,CatAll_PS,CatAll_GS,CatAll_GS/G,CatAll_Star,CatAll_OWAR,CatAll_DWAR,CatAll_WAR,Other_SOS,Other_SOG,Other_SOGDG,Other_Grit,Other_DAP,Other_Pres,Other_IceF,Other_IceA,Other_CPP,Other_CPP.1,Other_Pace,Other_CruG,Other_CruA1,Other_CruA2,Other_CriG,Other_CriA1,Other_CriA2,Other_MGL,Other_CHIP,ContInf_Salary,ContInf_Cap_Hit,CarStat_GP.1,CarStat_G.1,CarStat_A.1,CarStat_PTS.1,CarStat_+/-.1,CarStat_PIM.1,CarStat_Shot,CarStat_TOI.4,CarStat_OPS.1,CarStat_DPS.1,CarStat_PS.1
74,199,2013.0,5.0,127.0,2017,24,1,8477359,24,1,1,1,2,26,89,0.08333333333333333,0.0,0.795,2,1.4,0,394,18091,301.51666666667,301.52,302,12.563194444444443,21.39,0.2222222222222222,63,63,63,46,46,27,12,1,2,2,4,1.02,56.1852,33.6,96.6,19.22260546564075,112,91,108,0.509090909090909,20,20,23,-3,19,14,5,18,0.0821917808219178,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17,1,0,9,3,0,0,14,0,1,0,0,0,1,1,0,1,2.39,0,0,0,0,0,304,267,217,201,155,159,11.63,10.75,9,7,0.05806451612903226,0.9559748427672956,1.014039358896328,304,266,215,200,153,158,9,7,135,122,56,41,6,1,13,15,-0.1,0.7,0.7,6.62,0.2758333333333333,0.022600000000000002,0.03,0.05,0.07,0.0,0.0,0.0,38,0.0,0.0125612745,31,26,2.0,2.478,113.6243035287875,0,0,0,0,0,0,0.0,0.0,925000,925000,24,1,1,2,2,0,27,302,-0.1,0.7,0.7
73,188,2000.0,1.0,28.0,2000,36,17,8468508,82,16,35,20,51,3,14,0.6219512195121951,-0.7814814814814781,18.122,-9,0.7,56,1796,81613,1360.2166666667,1360.22,1360,16.588008130081302,27.69,0.7391304347826086,357,357,357,274,274,198,183,84,10,16,26,20.5,34.803,425.2,782.2,34.50324212259781,571,459,345,0.6233624454148472,79,79,146,-67,76,85,46,42,0.0481651376146789,52,64,0.4482758620689655,10,16,9,18,33,30,14,19,15,13,34,45,0,0,5,2,2,0,0,2,1,2,0,2,0,9,1,1,7,67,13,7,23,45,19,2,89,21,11,22,20,2,12,10,2,-10,-7.575,18,2,0,1,0,1617,1082,1184,830,813,607,82.05,52.33,69,61,0.08487084870848709,0.8995057660626029,0.98437661477109,1615,1082,1185,831,815,608,69,61,791,527,313,204,40,34,79,88,3.0,1.4,4.4,60.83,0.7418292682926829,5.5459,0.77,0.05,0.82,2.0,0.0,0.0,179,6.944444444444445,0.0765550239,101,100,45.4,49.485,119.05427063269177,8,10,9,2,3,1,0.0,0.0,5000000,4500000,1162,289,444,733,112,716,3011,19634,54.6,27.6,82.2
72,194,2000.0,1.0,29.0,2003,37,14,8468509,79,4,23,8,27,11,36,0.34177215189873417,-10.562264150943399,8.735,-14,1.7000000000000002,36,1908,87794,1463.2333333333,1444.92,1463,18.52194092827004,30.96,0.4576271186440678,150,151,151,97,97,76,49,8,5,4,9,3.73,57.6184,133.1,283.1,11.755668133875924,647,424,282,0.6964477933261571,82,81,65,16,21,52,14,107,0.10667996011964108,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,1,19,3,0,37,8,1,0,27,18,5,16,16,0,5,5,0,-13,-3.565,18,0,0,0,0,1350,1210,1035,896,752,635,65.79,53.87,59,59,0.07845744680851063,0.9070866141732283,0.985544060981739,1365,1222,1046,904,759,641,62,59,678,571,263,212,34,27,88,67,1.4,2.4,3.7,21.5,0.2721518987341772,0.5842,-0.61,0.26,-0.36,0.0,0.0,0.0,225,5.333333333333333,0.0199610516,135,104,23.4,26.287,106.303463167511,3,5,8,0,3,2,3.0,174.0,3500000,4750000,874,80,325,405,0,524,1201,19105,30.0,40.2,70.2
69,170,2008.0,4.0,95.0,2013,27,5,8474660,16,0,5,2,5,21,92,0.3125,2.5384615384615383,1.5070000000000001,4,0.5,0,296,12859,214.31666666667,214.32,214,13.394791666666666,22.61,0.5555555555555556,40,40,40,24,24,18,10,0,1,4,5,0.6000000000000001,51.7778,42.4,82.4,23.068309070548715,46,42,57,0.44660194174757284,1,1,13,-12,6,7,4,22,0.12222222222222222,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,1,0,0,11,0,1,0,0,0,1,1,0,1,1.9260000000000002,0,0,0,0,0,193,227,145,158,99,103,6.87,7.59,9,7,0.09090909090909091,0.9320388349514563,1.0229479258605472,193,227,146,158,100,103,9,7,96,107,33,30,4,3,15,17,0.30000000000000004,0.8,1.0,5.4,0.3375,0.0193,0.0,0.04,0.04,0.0,0.0,0.0,23,0.0,0.0,0,0,5.0,5.3852,117.5811870100784,0,1,1,0,0,0,0.0,0.0,650000,675000,55,2,9,11,-6,8,89,869,0.30000000000000004,1.2,1.6
74,206,2008.0,4.0,111.0,2010,29,8,8474668,46,4,4,3,8,18,94,0.17391304347826086,-3.8218829516539436,3.127,-7,-5.6,21,708,29180,486.33333333333,486.33,486,10.572463768115941,18.03,0.8,69,69,69,56,56,44,37,14,0,1,1,3.78,32.6818,125.7,194.7,24.02072666707791,154,144,118,0.5661764705882353,77,77,54,23,12,8,13,14,0.03723404255319149,1,1,0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,11,3,1,4,6,4,1,25,9,9,10,9,1,10,9,1,0,-0.428,8,1,0,0,0,410,490,289,362,209,259,13.93,19.83,10,18,0.04784688995215311,0.9305019305019305,0.9783488204540837,411,491,290,363,210,260,10,18,175,233,50,92,3,11,36,33,-0.2,0.2,0.1,4.0,0.08695652173913043,0.36210000000000003,0.05,-0.02,0.03,0.0,0.0,0.0,113,11.25,0.0291038154,31,43,5.9,7.9144,111.03571648880391,3,1,0,1,0,0,0.0,0.0,2550000,2350000,439,49,60,109,13,320,498,4741,4.3,6.0,10.3
75,231,2009.0,6.0,152.0,2012,27,6,8475314,82,40,22,15,62,4,23,0.7560975609756098,16.444444444444443,26.366,-25,-7.4,44,1636,84953,1415.8833333333,1415.88,1416,17.26686991869919,28.79,0.5961538461538461,316,317,317,272,273,208,253,163,7,22,29,32.75,21.7308,221.0,537.0,22.756165776760742,706,434,395,0.6412352406902816,102,102,78,24,65,35,26,38,0.03598484848484849,11,5,0.6875,1,0,2,0,8,5,1,2,5,3,6,2,0,0,7,2,1,0,0,8,1,2,3,9,0,17,1,4,6,54,41,2,12,24,37,1,91,22,13,22,22,0,14,14,0,-9,-5.252,22,0,0,0,0,1613,1307,1194,1018,885,753,94.33,70.7,104,87,0.11751412429378531,0.8844621513944223,1.0019762756882076,1611,1305,1192,1018,883,751,103,87,934,705,389,286,68,52,71,69,6.5,0.30000000000000004,6.7,53.28,0.6497560975609756,7.335,1.76,-0.64,1.12,1.0,0.0,0.0,184,5.818181818181818,0.1809954751,83,88,57.6,60.9496,123.73929994067292,21,8,4,6,3,0,0.0,0.0,4500000,3750000,343,124,83,207,-9,198,849,5301,21.6,4.8,26.4
73,182,2008.0,4.0,114.0,2010,27,8,8474673,73,4,28,7,32,8,52,0.4383561643835616,0.38995215311004827,10.107,-16,0.5,18,1991,103719,1728.65,1728.65,1729,23.68013698630137,39.15,0.43243243243243246,260,260,260,173,173,118,84,16,7,18,25,6.7,53.2203,157.2,417.2,14.480664102044948,607,550,510,0.5434198746642793,24,24,55,-31,55,68,48,99,0.07236842105263158,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,2,1,51,6,1,38,13,2,0,58,9,9,9,9,0,8,8,0,0,6.167,9,0,0,0,0,1774,1647,1320,1269,911,892,90.56,89.32,74,85,0.08122941822173436,0.9047085201793722,0.9859379384011066,1776,1646,1324,1268,913,893,74,85,895,832,381,334,47,49,107,97,1.5,3.0,4.6,34.05,0.4664383561643835,2.2662,-0.18,0.13,-0.05,0.0,0.0,0.0,141,8.0,0.021194107,113,129,30.2,33.2334,118.74005727012407,3,7,8,0,4,4,9.0,510.0,4838000,4650400,491,35,178,213,-22,134,601,11309,13.1,23.7,36.8
71,184,2008.0,4.0,121.0,2011,28,7,8474679,82,21,19,16,40,4,23,0.4878048780487805,-10.124629080118694,16.064,-2,7.0,20,1816,87828,1463.8,1447.68,1464,17.851219512195122,29.68,0.5714285714285714,338,343,343,279,283,213,209,100,10,14,24,21.51,31.1315,318.2,656.2,27.196618037135277,608,450,356,0.6307053941908713,65,65,75,-10,70,44,44,36,0.038834951456310676,6,7,0.46153846153846156,1,0,3,1,2,6,1,1,3,4,3,4,0,0,4,2,0,0,0,3,0,1,6,1,0,10,2,5,7,56,19,2,9,37,12,2,132,10,14,9,9,0,14,14,0,4,4.442,10,0,0,0,0,1447,1148,1116,891,812,640,71.69,54.45,70,50,0.08620689655172414,0.921875,1.0080818965517242,1466,1151,1131,890,821,636,70,50,741,537,299,196,44,25,73,76,2.2,1.7000000000000002,3.9,48.91,0.5964634146341463,4.1447,0.56,0.01,0.5700000000000001,6.0,2.0,1.0,121,10.9,0.10994764400000001,128,103,38.0,40.8884,107.5513925729443,9,9,2,1,2,1,0.0,0.0,5250000,4750000,419,109,137,246,3,116,952,6837,20.3,8.2,28.5
75,215,2008.0,4.0,119.0,2012,27,5,8474683,66,12,12,6,24,13,45,0.36363636363636365,18.627906976744185,9.536,3,-4.1,11,1127,43948,732.46666666667,732.15,732,11.097979797979798,18.81,0.75,111,112,112,94,95,65,80,47,9,7,16,9.57,23.1231,122.2,233.2,19.11083794304446,231,250,269,0.462,63,63,59,4,30,13,18,39,0.06372549019607843,317,280,0.5309882747068677,116,98,112,102,89,80,107,85,129,113,172,162,0,0,2,0,0,0,0,1,1,1,2,3,0,4,1,1,2,26,7,2,11,9,11,0,25,4,4,4,3,1,5,4,1,0,0.201,3,1,0,0,0,642,759,486,573,349,408,31.12,35.61,32,30,0.09169054441260745,0.9264705882352942,1.0181611326479016,639,759,486,573,348,410,31,31,323,392,133,154,18,17,56,48,1.7000000000000002,0.9,2.6,19.8,0.3,1.26,0.11,0.04,0.15,1.0,0.0,0.0,114,27.0,0.06807804070000001,45,51,22.9,24.0402,114.81253841425938,4,4,1,0,0,1,0.0,0.0,650000,650000,152,12,19,31,-13,41,163,1579,0.1,1.2,1.2
71,186,2008.0,5.0,127.0,2010,28,8,8474685,69,9,15,8,24,11,58,0.34782608695652173,-0.8559077809798268,9.074,-10,-4.9,33,1268,55377,922.95,922.98,923,13.376086956521739,22.44,0.6857142857142857,169,169,169,140,140,108,120,60,4,11,15,11.86,26.7778,195.3,364.3,23.681986608593903,234,301,407,0.36505460218408736,61,61,94,-33,32,15,28,35,0.04672897196261682,15,29,0.3409090909090909,8,7,3,8,4,14,5,8,2,11,12,22,0,0,1,0,0,0,0,1,0,1,2,0,0,5,3,2,5,22,15,2,5,17,9,2,58,10,4,11,10,1,5,4,1,-6,-6.332,8,1,1,0,0,776,958,599,714,451,538,36.34,50.58,35,64,0.07760532150776053,0.8810408921933086,0.9586462137010692,776,954,599,710,452,537,35,63,405,489,165,209,14,37,48,39,0.9,0.6000000000000001,1.5,20.26,0.2936231884057971,0.621,0.0,-0.02,-0.02,0.0,0.0,0.0,130,11.125,0.047117410500000005,78,67,20.7,22.7336,112.72183579275824,4,4,4,0,1,2,16.0,517.0,2900000,2200000,416,72,77,149,-24,273,614,5872,8.0,5.3,13.3
73,200,2000.0,2.0,62.0,2003,36,14,8468542,14,0,2,2,2,25,65,0.14285714285714285,-3.2009345794392523,0.5680000000000001,3,0.2,2,270,12399,206.65,206.65,207,14.760714285714286,25.11,0.25,16,16,16,11,11,6,6,1,1,2,3,0.24,58.6667,60.5,76.5,22.21146866682797,90,73,64,0.5844155844155844,8,8,13,-5,5,7,9,17,0.10625,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,4,1,1,1,1,0,0,0,0,0,-0.051000000000000004,1,0,0,0,0,242,196,168,143,111,101,9.08,7.92,8,5,0.07207207207207207,0.9504950495049505,1.0225671215770225,241,196,167,143,110,101,8,5,110,99,43,37,4,1,11,15,-0.1,0.7,0.7,5.45,0.3892857142857143,0.0229,0.02,-0.1,-0.08,0.0,0.0,0.0,27,17.0,0.0,25,21,1.8,1.9898,127.17154609242681,0,2,0,0,0,0,4.0,195.0,4400000,4850000,870,50,270,320,126,238,946,19749,16.1,56.1,72.2
75,224,2008.0,5.0,128.0,2012,27,5,8474688,73,1,12,8,13,16,66,0.1780821917808219,0.5744680851063837,4.176,6,5.3,50,1925,85918,1431.9666666667,1432.28,1432,19.615981735159817,32.76,0.25,216,216,216,144,144,100,54,6,1,10,11,3.94,61.23,178.4,394.4,16.52190912391432,297,504,647,0.3146186440677966,155,155,102,53,44,38,5,148,0.12627986348122866,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,41,1,0,32,7,0,0,60,22,8,23,21,2,10,8,2,-14,-7.412,20,2,0,0,0,1159,1471,842,1024,603,747,51.81,59.97,52,70,0.08623548922056384,0.9062918340026773,0.9925273232232412,1151,1469,836,1023,598,748,50,70,552,704,221,237,30,27,104,100,-0.30000000000000004,3.6,3.3,20.6,0.2821917808219178,0.6386000000000001,-0.74,1.6,0.86,0.0,0.0,0.0,355,8.0,0.0048838594,125,126,8.0,11.5176,110.17398832630491,0,5,1,0,3,0,0.0,0.0,850000,800000,167,3,26,29,-3,115,184,2868,-0.1,5.9,5.8
76,209,2003.0,1.0,2.0,2003,33,14,8470595,82,42,34,20,76,1,0,0.926829268292683,7.382789317507417,30.977,8,8.8,42,1760,87635,1460.5833333333,1460.58,1461,17.8119918699187,29.31,0.7378640776699029,397,397,397,299,299,242,222,96,22,22,44,24.95,31.1818,295.5,692.5,28.447603007024608,493,450,418,0.5411635565312843,42,42,66,-24,57,26,48,49,0.04302019315188762,571,544,0.5121076233183857,176,168,206,193,189,183,126,131,243,233,338,319,1,0,6,4,6,0,0,3,4,1,4,1,2,27,0,2,3,52,12,9,21,24,10,7,159,21,14,20,20,0,13,13,0,-7,-7.015,21,0,0,0,0,1518,1452,1158,1090,890,787,87.13,67.25,103,84,0.11573033707865168,0.8932655654383735,1.0089959025170252,1516,1447,1156,1085,888,781,103,84,772,690,345,262,62,43,93,88,8.0,1.8,9.8,73.38,0.8948780487804877,12.3499,4.58,-0.44,4.14,3.0,0.0,0.0,133,4.285714285714286,0.2019230769,78,106,71.8,74.597,122.00632625395392,15,9,4,4,3,1,0.0,0.0,3500000,3500000,1093,395,527,922,-32,756,3525,21693,81.2,23.0,104.2
74,214,2003.0,1.0,5.0,2005,34,13,8470598,80,24,32,23,56,0,0,0.7,-7.005649717514125,21.646,-3,-2.2,36,1585,67621,1127.0166666667,1115.37,1127,14.087708333333333,23.65,0.8484848484848485,260,266,266,216,219,168,160,86,11,17,28,19.63,29.5179,349.7,609.7,32.79808494042336,465,326,238,0.6614509246088194,36,36,26,10,51,35,28,18,0.02295918367346939,6,18,0.25,0,3,1,6,5,9,4,7,2,4,1,10,2,0,2,1,1,0,0,0,2,5,3,3,1,10,2,2,10,37,13,16,36,22,10,4,67,18,9,18,18,0,7,7,0,-9,-10.402,18,0,0,0,0,1083,1008,816,766,619,549,55.42,53.12,66,54,0.10662358642972536,0.9016393442622951,1.0082629306920206,1095,1013,824,769,624,550,67,53,551,529,222,185,42,24,78,76,5.1,1.2,6.4,45.8,0.5725,5.3378,0.68,-0.42,0.26,3.0,0.0,0.0,90,3.5555555555555554,0.2456175217,97,102,52.4,53.9196,112.48285322359398,12,15,4,2,3,0,0.0,0.0,2000000,2000000,965,357,396,753,18,521,2501,15873,74.7,17.9,92.7
74,202,2003.0,1.0,7.0,2005,33,13,8470600,78,6,45,24,51,4,25,0.6538461538461539,13.238773274917854,16.204,-1,12.3,34,2108,125318,2088.6333333333,2088.63,2089,26.777350427350427,44.0,0.45535714285714285,323,323,323,214,214,149,97,16,3,19,22,7.7,50.0201,484.9,807.9,23.20851467229715,754,673,824,0.47782002534854245,78,78,55,23,65,37,14,138,0.08258527827648116,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,3,1,0,7,57,2,1,30,23,2,0,91,17,6,16,16,0,6,6,0,-11,-0.73,17,0,0,0,0,2016,2040,1556,1533,1155,1120,114.14,86.69,112,106,0.09696969696969697,0.9053571428571429,1.00232683982684,2013,2041,1553,1534,1155,1120,112,106,994,897,456,308,63,50,108,103,3.2,4.2,7.4,45.02,0.5771794871794872,4.208,0.39,1.45,1.84,0.0,0.0,0.0,250,5.411764705882353,0.025851198000000002,127,144,47.6,50.854,116.51656827681303,4,17,6,2,4,1,4.0,368.0,9000000,7538462,991,75,418,493,110,602,1718,24862,31.6,63.9,95.5
77,223,2003.0,1.0,8.0,2005,32,13,8470601,72,1,14,9,15,16,85,0.20833333333333334,-2.5835475578406175,4.601,3,-2.3,40,1541,69223,1153.7166666667,1153.72,1154,16.023842592592594,26.93,0.3409090909090909,162,162,162,106,106,73,48,9,4,8,12,2.84,52.9589,196.9,358.9,18.664840689248688,245,433,443,0.3561046511627907,77,77,82,-5,33,23,11,75,0.07598784194528875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,29,2,0,23,10,2,0,36,17,2,17,15,2,4,2,2,-15,-8.526,15,2,0,0,0,917,1203,690,912,507,684,40.92,55.11,44,59,0.08678500986193294,0.9137426900584795,1.0005276999204125,922,1202,693,911,509,682,43,59,481,597,168,211,24,33,83,68,0.2,1.8,2.0,15.47,0.2148611111111111,0.3307,-0.5,-0.05,-0.56,0.0,0.0,0.0,194,5.866666666666666,0.003940792,96,88,11.0,13.2948,110.25205422459523,1,4,2,0,2,0,4.0,195.0,3700000,3700000,850,44,161,205,40,656,1123,16956,7.0,35.9,42.9
76,225,2003.0,1.0,9.0,2005,32,13,8470602,79,6,20,11,26,0,0,0.3291139240506329,-14.46341463414634,8.896,-15,-11.3,49,2094,94786,1579.7666666667,1579.27,1580,19.997046413502108,33.31,0.4126984126984127,257,257,256,185,184,134,68,7,2,18,20,5.13,53.7985,192.9,449.9,17.092707390123284,511,500,546,0.48344370860927155,161,161,70,91,50,52,20,154,0.11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,10,40,5,1,59,16,1,0,52,20,15,21,18,3,17,15,2,-5,4.556,17,3,0,0,0,1408,1702,1048,1246,759,888,62.08,82.75,63,84,0.08300395256916997,0.9054054054054054,0.9884093579745753,1408,1704,1048,1246,761,887,63,84,640,816,227,317,35,43,85,94,1.3,2.5,3.8,16.52,0.2091139240506329,2.4156,-0.24,-0.46,-0.7,0.0,0.0,0.0,367,10.647058823529411,0.0619223947,111,114,21.1,26.9112,118.15585681992313,6,7,5,1,3,2,0.0,0.0,7000000,7000000,981,136,352,488,-36,1292,2434,23592,39.4,46.9,86.3
75,217,2003.0,1.0,11.0,2005,33,13,8470604,27,13,9,6,22,11,70,0.8148148148148148,1.9885974914481181,9.16,4,1.1,2,630,28905,481.75,481.25,482,17.84259259259259,29.38,0.6285714285714286,146,146,146,120,120,85,101,50,7,12,19,11.93,25.2118,98.8,244.8,30.520519480519482,226,126,166,0.576530612244898,27,27,13,14,35,9,7,11,0.03081232492997199,222,176,0.5577889447236181,86,53,63,42,73,81,81,61,67,46,130,115,1,1,1,2,0,0,0,1,0,1,1,5,0,5,0,1,0,34,6,1,4,11,13,0,50,1,5,1,1,0,5,5,0,4,4.76,1,0,0,0,0,534,456,416,346,301,239,32.5,23.72,35,21,0.11627906976744186,0.9121338912133892,1.028412960980831,533,455,415,345,301,237,35,21,280,233,117,87,21,9,19,35,2.2,0.8,3.0,22.77,0.8433333333333333,3.7839,0.34,-0.07,0.27,1.0,0.0,0.0,40,34.0,0.17625661380000002,25,46,21.8,22.951999999999998,123.42857142857142,6,3,0,3,0,0,55.0,3537.0,6500000,5272727,904,352,320,672,78,455,3028,16420,65.7,21.8,87.5
72,216,2003.0,1.0,13.0,2003,33,14,8470606,81,28,33,21,61,2,31,0.7530864197530864,18.483402489626556,23.752,31,5.8,58,2019,96405,1606.75,1606.75,1607,19.83641975308642,32.73,0.5545454545454546,368,368,368,302,302,222,220,118,6,15,21,25.31,29.5946,321.3,689.3,25.740158705461333,663,561,600,0.5249406175771971,189,189,138,51,80,55,40,33,0.03081232492997199,17,29,0.3695652173913043,13,10,3,2,1,17,6,8,7,9,10,23,1,3,4,6,3,0,0,3,1,0,3,9,0,12,1,5,8,66,18,5,14,33,28,1,123,18,28,18,18,0,26,26,0,10,7.761,14,2,0,0,2,1696,1388,1277,1038,923,728,90.82,74.46,110,56,0.11917659804983749,0.9230769230769231,1.0422535211267605,1698,1388,1279,1038,926,726,110,55,861,722,336,266,53,32,82,91,4.6,3.2,7.8,71.03,0.8769135802469136,10.5051,1.27,0.0,1.27,0.0,0.0,0.0,282,16.357142857142858,0.1356252584,99,104,55.2,62.5522,115.16415123696905,16,10,6,9,4,3,0.0,0.0,6500000,5875000,1045,260,307,567,-12,654,2736,18617,36.3,22.5,58.8
75,220,2003.0,1.0,14.0,2005,32,13,8470607,81,7,19,8,26,8,50,0.32098765432098764,-9.629469122426869,9.141,-3,-1.0,38,2329,98159,1635.9833333333,1635.98,1636,20.197325102880658,33.57,0.3466666666666667,307,307,307,195,195,136,98,14,6,19,25,7.4,52.8309,153.2,460.2,16.877956943238914,686,512,613,0.5280985373364127,85,85,101,-16,59,71,25,170,0.12039660056657224,0,2,0.0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,3,1,0,0,3,0,1,2,56,2,0,78,8,2,0,46,19,8,19,19,0,8,8,0,-11,-2.473,19,0,0,0,0,1728,1688,1213,1242,887,924,83.79,90.53,75,88,0.08455467869222097,0.9047619047619048,0.9893165834541258,1734,1688,1216,1242,891,923,74,89,884,861,321,379,40,53,89,94,1.4,3.5,4.9,36.38,0.4491358024691358,1.5452,0.32,-0.75,-0.43,0.0,0.0,0.0,293,5.7894736842105265,0.0320652478,138,124,22.2,25.5054,125.28270516754483,3,5,4,0,1,3,0.0,0.0,9000000,6875000,1004,95,337,432,116,612,1791,22372,30.6,53.6,84.1
75,224,2003.0,1.0,16.0,2005,32,12,8470609,4,0,0,0,0,30,85,0.0,-1.4533965244865719,0.0,-2,-0.9,0,53,2413,40.216666666667,40.22,40,10.054166666666667,17.04,0.0,6,6,6,5,5,4,6,4,0,0,0,0.61,9.0,0.0,6.0,8.950770760815516,16,8,12,0.5714285714285714,11,11,5,6,1,0,0,1,0.02702702702702703,2,2,0.5,1,2,0,0,1,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,1,1,0,1,-0.017,0,0,0,0,0,30,44,24,36,20,23,1.69,2.15,1,2,0.05,0.9130434782608696,0.9630434782608697,30,44,24,36,20,23,1,2,15,27,10,10,0,2,3,3,-0.1,0.0,-0.2,-0.7,-0.175,0.0012000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0,0,0.0,-0.0034000000000000002,110.39283938339135,0,0,0,0,0,0,0.0,0.0,650000,650000,637,105,125,230,-15,300,992,8427,11.8,9.8,21.6
